,compounds,id,label
172,CCOC(=O)N1CCC(CC1)=C2C3=C(CCC4=C2N=CC=C4)C=C(Cl)C=C3,NCGC00255171-01,0
173,OC(=O)CN(CC(O)=O)CC1=CC2C(OC3=C(C=C(CN(CC(O)=O)CC(O)=O)C(O)=C3)C24OC(=O)C5=CC=CC=C45)=CC1=O,NCGC00094849-01,0
174,ClC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O,NCGC00259201-01,1
175,CCC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)CC,NCGC00254009-01,0
176,CCCCCCCC\C=C/CCCCCCCCOCCO,NCGC00257682-01,0
177,[Cl-].CCCCCCCCCCCCCCN1C=C[N+](C)=C1,NCGC00260208-01,0
178,FC(F)C(F)(F)OCC(CN1C=NC=N1)C2=C(Cl)C=C(Cl)C=C2,NCGC00254897-01,1
179,O=C(CCCCCCCCC1=CN=CC=C1)N2CCC(CC2)C=C(C3=CC=CC=C3)C4=CC=CC=C4,NCGC00257340-01,0
180,OS(=O)(=O)C1=CC=CC=C1.CCOC(=O)C2=C(COCCN)NC(C)=C(C2C3=CC=CC=C3Cl)C(=O)OC,NCGC00095835-01,0
181,OC1=CC2=C(C=C1)C3(OC(=O)C4=C3C=CC=C4)C5=C(O2)C=C(O)C=C5,NCGC00257491-01,0
182,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O,NCGC00255264-01,0
183,CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,NCGC00259171-01,0
184,Cl[Au](Cl)Cl,NCGC00255972-01,0
185,[Na+].[H][C@@]12CC(=O)N1[C@@H](C([O-])=O)[C@](C)(CN3C=CN=N3)S2(=O)=O,NCGC00159340-02,0
186,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC[C@@]4([H])CC5=NON=C5C[C@]34C,NCGC00181290-01,0
187,ClC1=CC=C(C=C1)C(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl,NCGC00254176-01,0
188,OC1=C(I)C=C(C=C1I)C#N,NCGC00255309-01,0
189,ClCC(=O)C1=CC=CC=C1,NCGC00254035-01,0
190,CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)S(=O)(=O)C1(C)C,NCGC00249610-01,0
191,OC(C1=CC=C(Cl)C=C1)(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl,NCGC00254890-01,0
192,OC1=C(Br)C=C(C=C1Br)C#N,NCGC00255099-01,0
193,Cl.CN1CCC2=CC3=C(OCO3)C=C2C1O,NCGC00257950-01,0
194,ClC1=CC2=CC3=CC=CC=C3C=C2C=C1,NCGC00260506-01,1
195,ClC1=CC(Cl)=C(C=C1)C(CN2C=CN=C2)OCC=C,NCGC00259100-01,1
196,[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C3=C4N=C5C(OC4=C(C)C=C3)=C(C)C(=O)C(N)=C5C(=O)N[C@H]6[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]7([H])CCCN7C(=O)[C@H](NC6=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C,NCGC00260031-01,0
197,Cl.Cl.[H][C@]4(C[C@H]1C[C@]2([H])N(CCC3=C2C=C(OC)C(OC)=C3)C[C@@H]1CC)NCCC5=CC(OC)=C(OC)C=C45,NCGC00257951-01,0
198,[Cl-].CCCCCCCC[N+](C)(C)CCCCCCCC,NCGC00182056-03,0
199,Cl.ClC1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCC5(CC4)NC(=O)CS5)C=C1,NCGC00014648-01,1
200,[O-][N+](=O)C1=CC=C(SC#N)C(=C1)[N+]([O-])=O,NCGC00255647-01,0
201,NC1=CC=C2C=C3C=CC=CC3=CC2=C1,NCGC00259116-01,1
202,[Cl-].CCCCCCCCCCCCCC[N+](C)(C)C,NCGC00254812-01,0
203,OC(=O)C(O)=O.OC(=O)C([O-])=O.OC(=O)C([O-])=O.CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)=C3C=CC(C=C3)=[N+](C)C.CN(C)C4=CC=C(C=C4)C(C5=CC=CC=C5)=C6C=CC(C=C6)=[N+](C)C,NCGC00013058-01,1
204,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1[C@H]3CCC(F)CC3)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,NCGC00181785-01,0
205,CC(C)C1=C(O)C(O)=C(C=O)C2=C(O)C(=C(C)C=C12)C3=C(O)C4=C(C=O)C(O)=C(O)C(C(C)C)=C4C=C3C,NCGC00016423-03,0
206,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,NCGC00091034-02,0
207,ClC(Cl)(Cl)SN1C(=O)C2=C(C=CC=C2)C1=O,NCGC00254978-01,0
208,OC1=C(Cl)C=C(Cl)C(Cl)=C1CC2=C(O)C(Cl)=CC(Cl)=C2Cl,NCGC00091195-04,0
209,CS(O)(=O)=O.CC1=CC(CCN2CCN(CC2)C3=NSC4=CC=CC=C34)=CC5=C1NC(=O)CC5(C)C,NCGC00254381-01,0
210,FC1=CC=C(C=C1)[C@@H]2CCNC[C@H]2COC3=CC4=C(OCO4)C=C3,NCGC00182968-01,0
211,CCCC1(CCC1)[C@H](O)C\C=C\[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC,NCGC00165753-01,0
212,ClCC(=O)C1=C(Cl)C=C(Cl)C=C1,NCGC00091258-01,0
213,[H][C@@]1(CC[C@](O)(CC)[C@H](C)O1)[C@]2(C)CC[C@]3(O2)O[C@@]4(O[C@]([H])([C@@H](CC)C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@]5([H])O[C@@]([H])([C@@H](CC)C(O)=O)[C@@H](C)C[C@@H]5C)[C@@H](C)C[C@H]4C)C=C[C@H]3O,NCGC00167550-01,0
214,[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@H](C[C@H]5O[C@@]345)C6=COC(=O)C=C6)[C@@]1(C)CC[C@H](O)C2,NCGC00181021-01,0
215,CCCCCCCCCCCCC1=CC=C(O)C=C1,NCGC00254922-01,0
216,[Br-].CC[N+]1=C(C2=CC=CC=C2)C3=CC(N)=CC=C3C4=CC=C(N)C=C14,NCGC00091387-01,1
217,[Cl-].CCCC[N+]1=CC=C(C)C=C1,NCGC00260233-01,0
218,[Na+].CN(C)C(=O)CCSC(SCCC([O-])=O)C1=CC(\C=C\C2=NC3=CC(Cl)=CC=C3C=C2)=CC=C1,NCGC00163509-01,1
219,Cl.Cl.COC1=CC=C(CN2CCN(CC2)C(C3=CC=C(F)C=C3)C4=CC=C(F)C=C4)C(OC)=C1OC,NCGC00164543-01,0
220,Cl.[H][C@@]1(CCC2=C(O1)C=CC(F)=C2)[C@@H](O)CNC[C@H](O)[C@]3([H])CCC4=C(O3)C=CC(F)=C4,NCGC00183875-01,0
221,ClC1=CC=C(C=C1)C(C#N)C2=C(Cl)C=C(C=C2Cl)N3N=CC(=O)NC3=O,NCGC00168785-01,0
222,ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl,NCGC00159510-02,0
223,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2C=CC=C4,NCGC00015656-06,0
224,[H][C@@]12CCC3CC(CC[C@]3(C)[C@@]1([H])CC[C@]4(C)[C@H]([C@@H](O)C[C@]24O)C5=CC(=O)OC5)O[C@H]6C[C@H](O)[C@H](O[C@H]7C[C@H](O)[C@H](O[C@H]8C[C@H](OC(C)=O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@@H](C)O8)[C@@H](C)O7)[C@@H](C)O6,NCGC00160507-01,0
225,ClC1=C(CCN2CCN(CC2)C3=NSC4=CC=CC=C34)C=C5CC(=O)NC5=C1,NCGC00186050-01,0
226,OC1=C2N=CC=CC2=C(Cl)C=C1Cl,NCGC00095264-01,1
227,CCCCCCCCCCCCC1=C(O)C=CC=C1,NCGC00257718-01,0
228,[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC,NCGC00163507-01,0
229,[K+].[K+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,NCGC00259856-01,0
230,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)N=C=S)C=C1,NCGC00182049-01,0
231,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C3\C[C@@H](O)CCC3=C)[C@H](C)CCCC(C)(C)O,NCGC00161326-04,0
232,C1=CN(C=N1)C(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=CC=C4,NCGC00018254-03,1
233,CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1,NCGC00167472-01,1
234,CC(C)CC1=CC=C(CCC2=CC3=C(S2)N4C(C)=NN=C4C(C)N=C3C5=C(Cl)C=CC=C5)C=C1,NCGC00183008-01,0
235,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)CC2=C(C)N(C(=O)C3=CC=C(Cl)C=C3)C4=C2C=C(OC)C=C4)CC1)NC(=O)C5=CC=CC=C5,NCGC00183024-01,1
236,Cl.[H][C@@]1(C[C@@]23CC[C@@]1(OC)[C@@H]4OC5=C(O)C=CC6=C5[C@]24CCN(CC7CC7)[C@@H]3C6)[C@](C)(O)C(C)(C)C,NCGC00247733-01,0
237,Cl.CCOC(=O)C1=CC=C(C=C1)[C@H]2CC[C@@H](CC2)NC[C@H](O)COC3=CC=C(O)C(NS(C)(=O)=O)=C3,NCGC00254174-01,0
238,[H][C@]12CC(Cl)[C@H](Cl)[C@@]1([H])[C@]3(Cl)C(Cl)=C(Cl)[C@]2(Cl)C3(Cl)Cl,NCGC00254266-01,0
239,CN(C)CCCN1C2=CC(Cl)=CC=C2CCC3=C1C=CC=C3,NCGC00015264-08,0
240,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCCCCCCN1C=C[N+](C)=C1,NCGC00260200-01,0
241,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C2=CC=CC=C2,NCGC00015428-08,0
242,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OC(C)C,NCGC00183877-01,0
243,NC(=O)N1C(O)=C(C(=O)C2=CC=CS2)C3=CC(Cl)=CC=C13,NCGC00160352-01,1
244,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCN(CCO)CC4)C=C1,NCGC00181120-01,1
245,CC(C)(C)C1=CSC(=N1)C2=CC3=C(O2)C=CC(OCC4=CC=CC=C4CC(O)=O)=C3,NCGC00257296-01,0
246,CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C4=CC=C(OC)C=C4)N=C(S2)C5=CC=C(C=C5)C(F)(F)F)=C1,NCGC00254129-01,0
247,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5)[C@@]1(C)CC[C@@H](C2)O[C@H]6C[C@H](O)[C@H](O[C@H]7C[C@H](O)[C@H](O[C@H]8C[C@H](O)[C@H](O)[C@@H](C)O8)[C@@H](C)O7)[C@@H](C)O6,NCGC00090797-03,0
248,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,NCGC00254946-01,0
249,CC4(CN1CCC(CC1)N2C(=O)NC3=C2C=CC=C3)OCC5=C(C=CC=C5)N6C=CC=C46,NCGC00159544-01,0
250,CCCCC1C(=O)N(N(C1=O)C2=CC=C(O)C=C2)C3=CC=CC=C3,NCGC00016389-01,0
251,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC2=CC=C(C=C2)C3=CC=C(C=CC4=CC=CC=C4S([O-])(=O)=O)C=C3,NCGC00255583-01,0
252,OC(COC(=O)C=C)COC1=CC=CC=C1,NCGC00256048-01,0
253,CC(C)CC(C)N(C1=CC=CC=C1)C2=CC=C(N)C=C2,NCGC00256176-01,1
254,COCCOC(=O)C1=C(C)NC(C)=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC\C=C\C3=CC=CC=C3,NCGC00162150-01,1
255,CCC1=NC(N)=NC(N)=C1C2=CC=C(Cl)C=C2,NCGC00016256-08,0
256,CCCC[Sn](Cl)(CCCC)CCCC,NCGC00254242-01,0
257,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C2=CC=CC=C2)C3=CC=CC=C3,NCGC00179503-02,0
258,Cl.Cl.COC(=O)C1=C(C)NC(C)=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OCCN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5,NCGC00167493-01,0
259,O.Cl.Cl.[H][C@@]12CC3=C(C(O)=C(O)C=C3)C4=C1C(CCN2C)=CC=C4.[H][C@@]56CC7=C(C(O)=C(O)C=C7)C8=C5C(CCN6C)=CC=C8,NCGC00260378-01,1
260,Cl.CC(CN1C2=CC=CC=C2SC3=C1C=CC=C3)N(C)C,NCGC00259813-01,0
261,Cl.CCCSC1=CC(OC)=C(CCN)C=C1OC,NCGC00247673-01,1
262,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCN1C=C[N+](C)=C1,NCGC00258150-01,0
263,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,NCGC00090757-02,0
264,OC(=O)C1=CC=C(C=C1)N2N=C(N=C2C3=CC=CC=C3O)C4=CC=CC=C4O,NCGC00181754-01,0
265,OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,NCGC00255467-01,1
266,OS(O)(=O)=O.[H][C@@]12N3CC[C@@]14C5=CC(=C(OC)C=C5N(C)[C@@]4([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]6(C[C@H]7C[N@](C[C@](O)(CC)C7)CCC8=C6NC9=CC=CC=C89)C(=O)OC,NCGC00181127-01,0
267,[Ca++].O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C3=C(C=CC=C3)N=C1C4CC4)CC([O-])=O.O[C@H](C[C@@H](O)\C=C\C5=C(C6=CC=C(F)C=C6)C7=C(C=CC=C7)N=C5C8CC8)CC([O-])=O,NCGC00164566-01,0
268,CC1=CC=C(C=C1)N2N=C(C=C2NC(=O)NC3=CC=C(OCCN4CCOCC4)C5=C3C=CC=C5)C(C)(C)C,NCGC00241104-01,1
269,COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC=C2[N+]([O-])=O)C(=O)OC,NCGC00257858-01,1
270,CC(\C=C\C=C(C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C,NCGC00181020-01,0
271,CC1=CC(NC2=C(C=CC=C2)C(O)=O)=CC=C1Cl,NCGC00160431-01,1
272,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)C1O)C(\C)=C\C3=CSC(C)=N3,NCGC00181131-01,0
273,CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N,NCGC00257494-01,1
274,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=CC=CC=C3O1,NCGC00015096-07,0
275,Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=C(O1)C=CC=C3,NCGC00015096-12,0
276,Cl.OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=CC(=C3)C(F)(F)F,NCGC00094484-01,0
277,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1,NCGC00257659-01,1
278,OCC(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,NCGC00254631-01,0
279,CC1=NC2=C(C=CC=C2)N1CC3=CC=C(Cl)C=C3,NCGC00160416-01,0
280,ClC1=CC=C(NC(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1,NCGC00254243-01,1
281,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=CC=C1,NCGC00254862-01,0
282,[H][C@@]12CCCN1C(=O)[C@H](CC3=CC=CC=C3)N4C(=O)[C@](NC(=O)[C@H]5CN(C)[C@]6([H])CC7=CNC8=CC=CC(=C78)[C@@]6([H])C5)(O[C@@]24O)C(C)C,NCGC00163163-01,0
283,COC1=CC=CC=C1NC(=O)C2=CC3=C(C=CC=C3)C=C2O,NCGC00255619-01,1
284,OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1,NCGC00016490-06,0
285,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,NCGC00023722-05,0
286,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]4(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C5=CC=CC=C5)C6=CC=CC=C6)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]7OC[C@@]27OC(C)=O)C4(C)C,NCGC00164367-01,0
287,OC(=O)[C@@H](S)[C@H](S)C(O)=O,NCGC00013217-01,0
288,[H][C@]1(C)C([H])(OC(=O)CCC(O)=O)O[C@]2([H])O[C@]3(C)CC[C@@]4([H])[C@H](C)CC[C@]1([H])[C@]24OO3,NCGC00164600-01,0
289,OC(=O)CN1C2=CC=CC=C2C(=O)C3=CC=CC=C13,NCGC00166207-01,0
290,OC[C@H]1O[C@@H](OC2=CC3=C(OC(=O)C=C3)C=C2O)[C@H](O)[C@@H](O)[C@@H]1O,NCGC00016491-01,0
291,CC1=C(C2=C(C=C1)N=C(S2)C3=CC=C(N)C=C3)S(O)(=O)=O,NCGC00260017-01,1
292,CC1=NC2=C(C=C1)C(Br)=CC(Br)=C2O,NCGC00160566-01,1
293,CC(C)CC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,NCGC00259677-01,0
294,[Br-].CCCCCCCCCCN1C=C[N+](C)=C1,NCGC00260170-01,0
295,[Na+].[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC([O-])=O,NCGC00258450-01,0
296,C(C1CO1)N(CC2CO2)C3=CC=C(CC4=CC=C(C=C4)N(CC5CO5)CC6CO6)C=C3,NCGC00255935-01,0
297,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]4([H])[C@@]2([H])[C@@H](CC5=CC(=O)CC[C@]45C)SC(C)=O,NCGC00015948-02,0
298,CC1=CC(C)=C(N1)C=C2C(=O)NC3=CC=CC=C23,NCGC00094381-03,1
299,Cl.NC1=CC=C(C=C1)C(C2=CC=C(N)C=C2)=C3C=CC(=N)C=C3,NCGC00257440-01,0
300,ClC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O,NCGC00256410-01,1
301,NC1=CC(Cl)=C(C=C1Cl)C2=CC(Cl)=C(N)C=C2Cl,NCGC00256382-01,1
302,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1,NCGC00256003-01,0
303,[H][C@@]12CCCN1C(=O)[C@H](CC3=CC=CC=C3)N4C(=O)[C@](C)(NC(=O)[C@H]5CN(C)[C@]6([H])CC7=CNC8=CC=CC(=C78)[C@@]6([H])C5)O[C@@]24O,NCGC00017400-05,0
304,CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,NCGC00254442-01,0
305,CCCCCCCC\C=C/CCCCCCCC(=O)N(CCO)CCO,NCGC00260077-01,0
306,CN1C2=CC=CC=C2C(=N[C@H](NC(=O)C3=CC4=C(N3)C=CC=C4)C1=O)C5=CC=CC=C5,NCGC00159551-01,1
307,O=C1N(SC2CCCCC2)C(=O)C3=C1C=CC=C3,NCGC00259090-01,0
308,OC(=O)C1=CC=C([Hg]Cl)C=C1,NCGC00255501-01,0
309,OC1=CC(Cl)=C(Cl)C(Cl)=C1,NCGC00257742-01,0
310,OCC(S)CS,NCGC00013216-01,0
311,CC(C)N1C(=O)N(CSC1=NC(C)(C)C)C2=CC=CC=C2,NCGC00254988-01,0
312,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]4(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C5=CC=CC=C5)C(C)=C([C@@H](O)C(=O)[C@]1(C)[C@@H](O)C[C@H]6OC[C@@]26OC(C)=O)C4(C)C,NCGC00181306-01,0
313,CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C3=CC=C(OC4=CC=CC=C4)C=C3,NCGC00255042-01,0
314,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,NCGC00253977-01,1
315,CCCCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,NCGC00258396-01,0
316,[H][C@@]12[C@@H]3C[C@@H]3[C@@]4(CCC(=O)O4)[C@@]1(C)CC[C@@]5([H])[C@@]2([H])[C@H]6C[C@H]6C7=CC(=O)CC[C@]57C,NCGC00164590-01,0
317,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,NCGC00258894-01,0
318,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,NCGC00258953-01,0
319,COP(=O)(OC)OC(=CCl)C1=C(Cl)C=C(Cl)C(Cl)=C1,NCGC00257646-01,0
320,OC1=C(Cl)C(Cl)=C(Cl)C=C1Cl,NCGC00256521-01,0
321,ClCC(=O)CCl,NCGC00256565-01,0
322,COC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C(F)(F)CN3C4CCCC4)C=CC(=C1)C(=O)NC5CCN(C)CC5,NCGC00257406-01,0
323,CCC(CC1=C(I)C(O)=C(I)C=C1I)C(O)=O,NCGC00160625-01,0
324,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]3(C)C2=CC(=O)[C@]4([H])[C@@]5(C)CC[C@H](O)C(C)(C)[C@]5([H])CC[C@@]34C)C(O)=O,NCGC00258353-01,0
325,CC1=CC=C(C=C1)S(O)(=O)=O.[H][C@@]23CC(=O)N2[C@@H](C(=O)OCOC(=O)[C@@H]4N5C(=O)[C@@]([H])(NC(=O)[C@H](N)C6=CC=CC=C6)[C@@]5([H])SC4(C)C)C(C)(C)S3(=O)=O,NCGC00188437-01,0
326,[Cl-].CCCCCCCCCCN1C=C[N+](C)=C1,NCGC00260171-01,0
327,[Na+].[Na+].[O-]C(=O)C1=C(C=CC=C1)C2=C3C=C(I)C(=O)C(I)=C3OC4=C(I)C([O-])=C(I)C=C24,NCGC00260478-01,0
328,CCOC(=O)C1=C(C=CC=C1)C(C2=CC(Br)=C(O)C(Br)=C2)=C3C=C(Br)C(=O)C(Br)=C3,NCGC00255775-01,0
329,[H][C@@]12CC[C@](O)(C#C)[C@@]1(C)CC[C@]3([H])[C@@]4([H])CCCC=C4CC[C@@]23[H],NCGC00255262-01,0
330,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](CN1C2=NC(=O)NC(=O)C2=NC3=C1C=C(C)C(C)=C3)OC(=O)CCC,NCGC00181300-01,0
331,CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(O)=O,NCGC00254684-01,0
332,CC1=CC(=O)OC2=C1C(O)=CC(O)=C2,NCGC00258436-01,1
333,[H][C@]12CC[C@H](C)CN1[C@@]3([H])C[C@@]4([H])[C@]5([H])CC=C6CC(CC[C@]6(C)[C@@]5([H])CC[C@]4(C)[C@@]3([H])[C@@H]2C)O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O,NCGC00257658-01,0
334,OC1=C(C=CC=C1)C(=O)NC2=CC=CC=C2,NCGC00257535-01,1
335,CCCCCCCCC(CCCCCC)C(O)=O,NCGC00256308-01,0
336,FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,NCGC00254861-01,0
337,[O-][N+](=O)C1=CC=C(Cl)C(=C1)C(=O)NC2=CC=CC=C2,NCGC00255683-01,1
338,CCCCCCCCCC(CC)C1=CC=C(C=C1)S(O)(=O)=O,NCGC00244580-01,0
339,[Na+].CCCCCCCCCC(CC)C1=CC=C(C=C1)S([O-])(=O)=O,NCGC00257747-01,0
340,CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1,NCGC00255401-01,0
341,O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C2=CC=CC=C2)COC(=O)C3=CC=CC=C3)C4=CC=CC=C4,NCGC00258541-01,0
342,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,NCGC00259828-01,0
343,CCOCN1C(=C(C#N)C(Br)=C1C(F)(F)F)C2=CC=C(Cl)C=C2,NCGC00255354-01,0
344,Cl.Cl.OCCN1CCN(CCCN2C3=CC=CC=C3C=CC4=CC=CC=C24)CC1,NCGC00093619-02,0
345,Cl.CCNC(=O)N1CCN(CCCC(C2=CC=C(F)C=C2)C3=CC=C(F)C=C3)CC1,NCGC00093556-01,0
346,[Cl-].CN(C)C1=CC=C2N=C3C=C(C)C(N)=CC3=[S+]C2=C1,NCGC00181775-01,1
347,OC1=CC=C(C2=C1N=CC=C2)[N+]([O-])=O,NCGC00160664-01,1
348,[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC2=C(Cl)C=C(C=N2)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,NCGC00255075-01,1
349,CCC(C)(C)C1=CC=C(CC(C)CN2C[C@H](C)O[C@H](C)C2)C=C1,NCGC00167524-01,0
350,C(OC1=CC=C(C=C1)C(C2=CC=C(OCC3CO3)C=C2)C4=CC=C(OCC5CO5)C=C4)C6CO6,NCGC00256272-01,0
351,CC(C)(C)C1=CC(O)=CC=C1O,NCGC00013051-05,1
352,Cl.CCC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1,NCGC00014485-01,0
353,CSC1=CC2=C(SC3=C(CC2N4CCN(C)CC4)C=CC=C3)C=C1,NCGC00024665-03,0
354,COC1=CC=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)C=C1OC,NCGC00016083-09,0
355,COC1=CC=C(C=C1)C(=O)C(\Br)=C/C(O)=O,NCGC00160561-01,0
356,FC(F)(F)C1=C(Cl)C=CC(NC(=O)NC2=CC=C(Cl)C=C2)=C1,NCGC00185743-01,0
357,BrC1=C(Br)C=C(S1)C(=O)NC2=CC=C(Br)C=C2,NCGC00160448-01,1
358,FC1=CC=C(C(=O)NOCC2CC2)C(NC3=CC=C(I)C=C3Cl)=C1F,NCGC00189074-01,0
359,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCN(CCO)CC4)C=C1,NCGC00181121-01,1
360,CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1,NCGC00095795-04,0
